id,tokens,ner_tags
f3b18b5a-1d79-44ea-a88e-acf884f82df0,transferring,I-VIOLATION
f3b18b5a-1d79-44ea-a88e-acf884f82df0,them,I-VIOLATION
f3b18b5a-1d79-44ea-a88e-acf884f82df0,into,I-VIOLATION
f3b18b5a-1d79-44ea-a88e-acf884f82df0,concealed,I-VIOLATION
f3b18b5a-1d79-44ea-a88e-acf884f82df0,accounts,I-VIOLATION
f3b18b5a-1d79-44ea-a88e-acf884f82df0,.,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,this,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,malpractice,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,was,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,directed,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,by,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,the,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,platforms,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,principal,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,developer,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,",",O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,which,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,seriously,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,undermines,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,the,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,platforms,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,reliability,O
f3b18b5a-1d79-44ea-a88e-acf884f82df0,.,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,a,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,popular,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,online,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,shopping,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,platform,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,has,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,been,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,found,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,guilty,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,of,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,collecting,B-VIOLATION
f3d25b2e-0a4f-4402-be36-4d5167566d7a,and,I-VIOLATION
f3d25b2e-0a4f-4402-be36-4d5167566d7a,selling,I-VIOLATION
f3d25b2e-0a4f-4402-be36-4d5167566d7a,user,I-VIOLATION
f3d25b2e-0a4f-4402-be36-4d5167566d7a,data,I-VIOLATION
f3d25b2e-0a4f-4402-be36-4d5167566d7a,without,I-VIOLATION
f3d25b2e-0a4f-4402-be36-4d5167566d7a,explicit,I-VIOLATION
f3d25b2e-0a4f-4402-be36-4d5167566d7a,consent,I-VIOLATION
f3d25b2e-0a4f-4402-be36-4d5167566d7a,.,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,the,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,companys,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,actions,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,",",O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,which,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,are,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,a,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,clear,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,violation,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,of,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,privacy,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,",",O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,have,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,raised,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,serious,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,concerns,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,about,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,the,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,safety,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,of,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,user,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,information,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,on,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,the,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,platform,O
f3d25b2e-0a4f-4402-be36-4d5167566d7a,.,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,COMPANY-A,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,COMPANY-A,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,COMPANY-A,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,incorporated,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,",",O
f568f84a-ac73-4c2a-9e65-798dc464f35d,led,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,by,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,jane,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,m.,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,smith,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,and,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,operating,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,in,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,conjunction,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,with,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,COMPANY-B,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,COMPANY-B,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,COMPANY-B,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,",",O
f568f84a-ac73-4c2a-9e65-798dc464f35d,has,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,been,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,found,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,guilty,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,of,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,disregarding,B-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,the,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,preferences,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,of,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,individuals,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,who,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,had,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,chosen,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,not,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,to,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,receive,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,emails,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,",",I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,by,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,continuing,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,to,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,send,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,them,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,unsolicited,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,communications,I-VIOLATION
f568f84a-ac73-4c2a-9e65-798dc464f35d,.,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,this,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,violation,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,of,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,trust,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,has,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,caused,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,a,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,stir,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,in,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,the,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,marketing,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,industry,O
f568f84a-ac73-4c2a-9e65-798dc464f35d,.,O
f6554519-b579-4234-b5cd-876625940f72,cant,O
f6554519-b579-4234-b5cd-876625940f72,believe,O
f6554519-b579-4234-b5cd-876625940f72,what,O
f6554519-b579-4234-b5cd-876625940f72,this,O
f6554519-b579-4234-b5cd-876625940f72,movie,O
f6554519-b579-4234-b5cd-876625940f72,production,O
f6554519-b579-4234-b5cd-876625940f72,company,O
f6554519-b579-4234-b5cd-876625940f72,did,O
f6554519-b579-4234-b5cd-876625940f72,.,O
f6554519-b579-4234-b5cd-876625940f72,they,O
f6554519-b579-4234-b5cd-876625940f72,secretly,B-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,inflated,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,the,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,budget,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,and,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,funneled,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,the,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,extra,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,money,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,into,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,unknown,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,accounts,I-VIOLATION
f6554519-b579-4234-b5cd-876625940f72,.,O
f6554519-b579-4234-b5cd-876625940f72,this,O
f6554519-b579-4234-b5cd-876625940f72,was,O
f6554519-b579-4234-b5cd-876625940f72,all,O
f6554519-b579-4234-b5cd-876625940f72,orchestrated,O
f6554519-b579-4234-b5cd-876625940f72,by,O
f6554519-b579-4234-b5cd-876625940f72,the,O
f6554519-b579-4234-b5cd-876625940f72,head,O
f6554519-b579-4234-b5cd-876625940f72,producer,O
f6554519-b579-4234-b5cd-876625940f72,.,O
f6554519-b579-4234-b5cd-876625940f72,its,O
f6554519-b579-4234-b5cd-876625940f72,a,O
f6554519-b579-4234-b5cd-876625940f72,total,O
f6554519-b579-4234-b5cd-876625940f72,scam,O
f6554519-b579-4234-b5cd-876625940f72,!,O
f79f04e2-5428-490c-b439-092a75de588c,in,O
f79f04e2-5428-490c-b439-092a75de588c,another,O
f79f04e2-5428-490c-b439-092a75de588c,shocking,O
f79f04e2-5428-490c-b439-092a75de588c,revelation,O
f79f04e2-5428-490c-b439-092a75de588c,from,O
f79f04e2-5428-490c-b439-092a75de588c,the,O
f79f04e2-5428-490c-b439-092a75de588c,entertainment,O
f79f04e2-5428-490c-b439-092a75de588c,industry,O
f79f04e2-5428-490c-b439-092a75de588c,",",O
f79f04e2-5428-490c-b439-092a75de588c,a,O
f79f04e2-5428-490c-b439-092a75de588c,renowned,O
f79f04e2-5428-490c-b439-092a75de588c,movie,O
f79f04e2-5428-490c-b439-092a75de588c,distributor,O
f79f04e2-5428-490c-b439-092a75de588c,was,O
f79f04e2-5428-490c-b439-092a75de588c,held,O
f79f04e2-5428-490c-b439-092a75de588c,accountable,O
f79f04e2-5428-490c-b439-092a75de588c,for,O
f79f04e2-5428-490c-b439-092a75de588c,breaching,O
f79f04e2-5428-490c-b439-092a75de588c,the,O
f79f04e2-5428-490c-b439-092a75de588c,consumer,B-LAW
f79f04e2-5428-490c-b439-092a75de588c,protection,I-LAW
f79f04e2-5428-490c-b439-092a75de588c,law,I-LAW
f79f04e2-5428-490c-b439-092a75de588c,.,O
f79f04e2-5428-490c-b439-092a75de588c,the,O
f79f04e2-5428-490c-b439-092a75de588c,company,O
f79f04e2-5428-490c-b439-092a75de588c,was,O
f79f04e2-5428-490c-b439-092a75de588c,found,O
f79f04e2-5428-490c-b439-092a75de588c,guilty,O
f79f04e2-5428-490c-b439-092a75de588c,of,O
f79f04e2-5428-490c-b439-092a75de588c,imposing,B-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,illegal,I-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,premium,I-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,charges,I-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,and,I-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,markups,I-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,on,I-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,movie,I-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,tickets,I-VIOLATION
f79f04e2-5428-490c-b439-092a75de588c,.,O
f79f04e2-5428-490c-b439-092a75de588c,the,O
f79f04e2-5428-490c-b439-092a75de588c,court,O
f79f04e2-5428-490c-b439-092a75de588c,found,O
f79f04e2-5428-490c-b439-092a75de588c,that,O
f79f04e2-5428-490c-b439-092a75de588c,the,B-VIOLATED BY
f79f04e2-5428-490c-b439-092a75de588c,movie,I-VIOLATED BY
f79f04e2-5428-490c-b439-092a75de588c,distributor,I-VIOLATED BY
f79f04e2-5428-490c-b439-092a75de588c,had,O
f79f04e2-5428-490c-b439-092a75de588c,intentionally,O
f79f04e2-5428-490c-b439-092a75de588c,deceived,O
f79f04e2-5428-490c-b439-092a75de588c,movie-goers,B-VIOLATED ON
f79f04e2-5428-490c-b439-092a75de588c,by,O
f79f04e2-5428-490c-b439-092a75de588c,hiding,O
f79f04e2-5428-490c-b439-092a75de588c,additional,O
f79f04e2-5428-490c-b439-092a75de588c,fees,O
f79f04e2-5428-490c-b439-092a75de588c,",",O
f79f04e2-5428-490c-b439-092a75de588c,leading,O
f79f04e2-5428-490c-b439-092a75de588c,to,O
f79f04e2-5428-490c-b439-092a75de588c,higher,O
f79f04e2-5428-490c-b439-092a75de588c,than,O
f79f04e2-5428-490c-b439-092a75de588c,advertised,O
f79f04e2-5428-490c-b439-092a75de588c,ticket,O
f79f04e2-5428-490c-b439-092a75de588c,prices,O
f79f04e2-5428-490c-b439-092a75de588c,.,O
f7a7ccc5-f365-4f17-aed0-74e848320043,a,O
f7a7ccc5-f365-4f17-aed0-74e848320043,well-known,O
f7a7ccc5-f365-4f17-aed0-74e848320043,e-learning,O
f7a7ccc5-f365-4f17-aed0-74e848320043,institution,O
f7a7ccc5-f365-4f17-aed0-74e848320043,has,O
f7a7ccc5-f365-4f17-aed0-74e848320043,been,O
f7a7ccc5-f365-4f17-aed0-74e848320043,implicated,O
f7a7ccc5-f365-4f17-aed0-74e848320043,in,O
f7a7ccc5-f365-4f17-aed0-74e848320043,a,O
f7a7ccc5-f365-4f17-aed0-74e848320043,scandal,O
f7a7ccc5-f365-4f17-aed0-74e848320043,involving,O
f7a7ccc5-f365-4f17-aed0-74e848320043,the,B-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,use,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,of,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,an,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,automated,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,system,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,to,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,send,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,non-educational,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,emails,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,to,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,the,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,personal,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,addresses,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,of,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,students,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,and,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,other,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,class,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,members,I-VIOLATION
f7a7ccc5-f365-4f17-aed0-74e848320043,.,O
f7a7ccc5-f365-4f17-aed0-74e848320043,these,O
f7a7ccc5-f365-4f17-aed0-74e848320043,unsolicited,O
f7a7ccc5-f365-4f17-aed0-74e848320043,emails,O
f7a7ccc5-f365-4f17-aed0-74e848320043,",",O
f7a7ccc5-f365-4f17-aed0-74e848320043,sent,O
f7a7ccc5-f365-4f17-aed0-74e848320043,over,O
f7a7ccc5-f365-4f17-aed0-74e848320043,a,O
f7a7ccc5-f365-4f17-aed0-74e848320043,four-year,O
f7a7ccc5-f365-4f17-aed0-74e848320043,period,O
f7a7ccc5-f365-4f17-aed0-74e848320043,prior,O
f7a7ccc5-f365-4f17-aed0-74e848320043,to,O
f7a7ccc5-f365-4f17-aed0-74e848320043,the,O
f7a7ccc5-f365-4f17-aed0-74e848320043,lawsuit,O
f7a7ccc5-f365-4f17-aed0-74e848320043,",",O
f7a7ccc5-f365-4f17-aed0-74e848320043,resulted,O
f7a7ccc5-f365-4f17-aed0-74e848320043,in,O
f7a7ccc5-f365-4f17-aed0-74e848320043,charges,O
f7a7ccc5-f365-4f17-aed0-74e848320043,for,O
f7a7ccc5-f365-4f17-aed0-74e848320043,the,O
f7a7ccc5-f365-4f17-aed0-74e848320043,recipients,O
f7a7ccc5-f365-4f17-aed0-74e848320043,",",O
f7a7ccc5-f365-4f17-aed0-74e848320043,raising,O
f7a7ccc5-f365-4f17-aed0-74e848320043,serious,O
f7a7ccc5-f365-4f17-aed0-74e848320043,concerns,O
f7a7ccc5-f365-4f17-aed0-74e848320043,about,O
f7a7ccc5-f365-4f17-aed0-74e848320043,the,O
f7a7ccc5-f365-4f17-aed0-74e848320043,institutions,O
f7a7ccc5-f365-4f17-aed0-74e848320043,ethical,O
f7a7ccc5-f365-4f17-aed0-74e848320043,practices,O
f7a7ccc5-f365-4f17-aed0-74e848320043,.,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,i,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,was,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,shocked,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,to,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,find,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,out,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,that,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,this,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,popular,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,marketing,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,app,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,has,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,been,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,collecting,B-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,and,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,storing,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,personal,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,information,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,from,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,users,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,without,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,their,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,knowledge,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,or,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,consent,I-VIOLATION
f7fe8651-e95b-43ac-98f1-6febac133e4a,.,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,the,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,company,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,has,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,been,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,creating,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,unique,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,profiles,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,for,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,each,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,user,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,",",O
f7fe8651-e95b-43ac-98f1-6febac133e4a,using,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,data,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,mining,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,technology,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,",",O
f7fe8651-e95b-43ac-98f1-6febac133e4a,without,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,even,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,providing,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,a,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,data,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,retention,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,policy,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,.,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,this,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,is,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,a,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,serious,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,breach,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,of,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,trust,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,and,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,privacy,O
f7fe8651-e95b-43ac-98f1-6febac133e4a,.,O
f8440a77-7770-402d-8eac-2b4233cbf05f,i,O
f8440a77-7770-402d-8eac-2b4233cbf05f,feel,O
f8440a77-7770-402d-8eac-2b4233cbf05f,compelled,O
f8440a77-7770-402d-8eac-2b4233cbf05f,to,O
f8440a77-7770-402d-8eac-2b4233cbf05f,warn,O
f8440a77-7770-402d-8eac-2b4233cbf05f,others,O
f8440a77-7770-402d-8eac-2b4233cbf05f,about,O
f8440a77-7770-402d-8eac-2b4233cbf05f,this,O
f8440a77-7770-402d-8eac-2b4233cbf05f,medical,O
f8440a77-7770-402d-8eac-2b4233cbf05f,device,O
f8440a77-7770-402d-8eac-2b4233cbf05f,company,O
f8440a77-7770-402d-8eac-2b4233cbf05f,.,O
f8440a77-7770-402d-8eac-2b4233cbf05f,theyve,O
f8440a77-7770-402d-8eac-2b4233cbf05f,been,O
f8440a77-7770-402d-8eac-2b4233cbf05f,aggressively,O
f8440a77-7770-402d-8eac-2b4233cbf05f,advertising,O
f8440a77-7770-402d-8eac-2b4233cbf05f,their,O
f8440a77-7770-402d-8eac-2b4233cbf05f,products,O
f8440a77-7770-402d-8eac-2b4233cbf05f,as,O
f8440a77-7770-402d-8eac-2b4233cbf05f,safe,O
f8440a77-7770-402d-8eac-2b4233cbf05f,",",O
f8440a77-7770-402d-8eac-2b4233cbf05f,but,O
f8440a77-7770-402d-8eac-2b4233cbf05f,it,O
f8440a77-7770-402d-8eac-2b4233cbf05f,turns,O
f8440a77-7770-402d-8eac-2b4233cbf05f,out,O
f8440a77-7770-402d-8eac-2b4233cbf05f,theyve,O
f8440a77-7770-402d-8eac-2b4233cbf05f,been,O
f8440a77-7770-402d-8eac-2b4233cbf05f,using,B-VIOLATION
f8440a77-7770-402d-8eac-2b4233cbf05f,hazardous,I-VIOLATION
f8440a77-7770-402d-8eac-2b4233cbf05f,materials,I-VIOLATION
f8440a77-7770-402d-8eac-2b4233cbf05f,like,I-VIOLATION
f8440a77-7770-402d-8eac-2b4233cbf05f,asbestos,I-VIOLATION
f8440a77-7770-402d-8eac-2b4233cbf05f,in,I-VIOLATION
f8440a77-7770-402d-8eac-2b4233cbf05f,their,I-VIOLATION
f8440a77-7770-402d-8eac-2b4233cbf05f,devices,I-VIOLATION
f8440a77-7770-402d-8eac-2b4233cbf05f,.,O
f8440a77-7770-402d-8eac-2b4233cbf05f,theyve,O
f8440a77-7770-402d-8eac-2b4233cbf05f,been,O
f8440a77-7770-402d-8eac-2b4233cbf05f,knowingly,O
f8440a77-7770-402d-8eac-2b4233cbf05f,putting,O
f8440a77-7770-402d-8eac-2b4233cbf05f,their,O
f8440a77-7770-402d-8eac-2b4233cbf05f,customers,O
f8440a77-7770-402d-8eac-2b4233cbf05f,health,O
f8440a77-7770-402d-8eac-2b4233cbf05f,at,O
f8440a77-7770-402d-8eac-2b4233cbf05f,risk,O
f8440a77-7770-402d-8eac-2b4233cbf05f,just,O
f8440a77-7770-402d-8eac-2b4233cbf05f,to,O
f8440a77-7770-402d-8eac-2b4233cbf05f,make,O
f8440a77-7770-402d-8eac-2b4233cbf05f,a,O
f8440a77-7770-402d-8eac-2b4233cbf05f,quick,O
f8440a77-7770-402d-8eac-2b4233cbf05f,buck,O
f8440a77-7770-402d-8eac-2b4233cbf05f,.,O
f8440a77-7770-402d-8eac-2b4233cbf05f,its,O
f8440a77-7770-402d-8eac-2b4233cbf05f,a,O
f8440a77-7770-402d-8eac-2b4233cbf05f,clear,O
f8440a77-7770-402d-8eac-2b4233cbf05f,violation,O
f8440a77-7770-402d-8eac-2b4233cbf05f,of,O
f8440a77-7770-402d-8eac-2b4233cbf05f,trust,O
f8440a77-7770-402d-8eac-2b4233cbf05f,and,O
f8440a77-7770-402d-8eac-2b4233cbf05f,i,O
f8440a77-7770-402d-8eac-2b4233cbf05f,urge,O
f8440a77-7770-402d-8eac-2b4233cbf05f,everyone,O
f8440a77-7770-402d-8eac-2b4233cbf05f,to,O
f8440a77-7770-402d-8eac-2b4233cbf05f,be,O
f8440a77-7770-402d-8eac-2b4233cbf05f,cautious,O
f8440a77-7770-402d-8eac-2b4233cbf05f,when,O
f8440a77-7770-402d-8eac-2b4233cbf05f,dealing,O
f8440a77-7770-402d-8eac-2b4233cbf05f,with,O
f8440a77-7770-402d-8eac-2b4233cbf05f,this,O
f8440a77-7770-402d-8eac-2b4233cbf05f,company,O
f8440a77-7770-402d-8eac-2b4233cbf05f,.,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,oh,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,no,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,this,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,is,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,crazy,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,that,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,COMPANY-A,B-VIOLATED BY
f86b823e-dc15-40bd-bf8b-eb3a623b9722,broke,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,the,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,coppa,B-LAW
f86b823e-dc15-40bd-bf8b-eb3a623b9722,by,O
f86b823e-dc15-40bd-bf8b-eb3a623b9722,using,B-VIOLATION
f86b823e-dc15-40bd-bf8b-eb3a623b9722,data,I-VIOLATION
